Stock quote and option quote for SPY on 6/1/20 13:52:31

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
305.89,Q,+1.57,305.90,P,305.91,Q,1 x 5,"34,095,530",303.62,306.205,303.06

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
338,1.84%,<empty>,1.406,Q,3/20/20,339.08,218.26,0,1.003

Theo parameters
Theo date,Theo stock price,Theo volatility
1/3/21, 0.00$, 0.00%

1 JUN 20  (0)  100 (Weeklys)
,,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Delta,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,High,Mark,,
,,SPY200617C245,56.66,M,.98,+5.29,40,97.67%,2.33%,4.57%,.11,0,-.04,.03,40,15,.225,.00,50.35%,60.90,0,61.125,61.09,P,61.16,P,17 JUN 20,245,.19,W,.20,W,SPY200617P245,.19,W,-.02,-.10,53,2.10%,97.90%,4.12%,.00,0,-.04,.03,53,462,.195,.00,49.31%,0,.23,.195,,
,,SPY200617C250,0, ,.98,0,<empty>,97.26%,2.74%,5.38%,.11,0,-.05,.03,<empty>,1,.26,.00,47.45%,55.90,0,56.160,56.12,P,56.20,P,17 JUN 20,250,.24,W,.25,X,SPY200617P250,.25,M,-.02,-.03,39,2.63%,97.37%,5.16%,.00,0,-.04,.03,39,572,.245,.00,47.03%,0,.33,.245,,
,,SPY200617C254,0, ,.97,0,<empty>,96.73%,3.27%,6.42%,.11,0,-.05,.04,<empty>,0,.31,.00,45.56%,51.90,0,52.210,52.17,P,52.25,Z,17 JUN 20,254,.28,W,.29,W,SPY200617P254,.52,P,-.02,0,0,3.08%,96.92%,6.05%,.00,0,-.05,.04,0,548,.285,.00,44.95%,0,0,.285,,
,,SPY200617C255,29.32,I,.97,<empty>,3,96.61%,3.39%,6.65%,.11,0,-.05,.04,3,4,.32,.00,44.98%,50.90,0,51.220,51.18,P,51.26,P,17 JUN 20,255,.29,W,.30,X,SPY200617P255,.30,I,-.03,-.05,4,3.20%,96.80%,6.28%,.00,0,-.05,.04,4,499,.295,.00,44.39%,0,.30,.295,,
,,SPY200617C256,42.29,A,.97,<empty>,1,96.38%,3.62%,7.11%,.11,0,-.06,.04,1,2,.345,.00,44.75%,49.90,0,50.245,50.21,P,50.28,Z,17 JUN 20,256,.31,W,.32,W,SPY200617P256,.53,Z,-.03,0,0,3.40%,96.60%,6.67%,.00,0,-.05,.04,0,269,.315,.00,44.07%,0,0,.315,,
,,SPY200617C257,0, ,.97,0,<empty>,96.30%,3.70%,7.27%,.12,0,-.06,.04,<empty>,0,.35,.00,44.03%,48.90,0,49.250,49.21,P,49.29,Z,17 JUN 20,257,.32,W,.33,W,SPY200617P257,.59,W,-.03,0,0,3.52%,96.48%,6.91%,.00,0,-.05,.04,0,396,.325,.00,43.49%,0,0,.325,,
,,SPY200617C258,38.81,C,.97,+.81,5,96.13%,3.87%,7.59%,.12,0,-.06,.05,5,31,.365,.00,43.53%,47.90,0,48.265,48.22,P,48.31,Z,17 JUN 20,258,.34,W,.35,X,SPY200617P258,.45,E,-.03,-.15,20,3.72%,96.28%,7.31%,.00,0,-.06,.05,20,533,.345,.00,43.12%,0,.45,.345,,
,,SPY200617C259,0, ,.97,0,<empty>,95.93%,4.07%,7.99%,.12,0,-.06,.05,<empty>,10,.385,.00,43.12%,46.90,0,47.285,47.24,P,47.33,Z,17 JUN 20,259,.35,W,.36,W,SPY200617P259,.65,W,-.03,0,0,3.85%,96.15%,7.56%,.00,0,-.06,.05,0,320,.355,.00,42.52%,0,0,.355,,
,,SPY200617C260,42.95,I,.97,0,0,95.76%,4.24%,8.32%,.12,0,-.06,.05,0,62,.40,.00,42.59%,45.90,0,46.300,46.26,P,46.34,Z,17 JUN 20,260,.37,W,.38,W,SPY200617P260,.40,Q,-.03,-.19,8,4.06%,95.94%,7.97%,.00,0,-.06,.05,8,578,.375,.00,42.11%,0,.50,.375,,
,,SPY200617C261,0, ,.96,0,<empty>,95.55%,4.45%,8.74%,.12,0,-.06,.05,<empty>,10,.42,.00,42.13%,44.90,0,45.320,45.28,P,45.36,Z,17 JUN 20,261,.39,W,.40,W,SPY200617P261,.45,Q,-.04,-.31,1,4.27%,95.73%,8.38%,-.01,0,-.06,.05,1,150,.395,.00,41.68%,0,.45,.395,,
,,SPY200617C262,44.45,P,.96,+22.18,25,95.34%,4.66%,9.15%,.12,0,-.07,.06,25,20,.44,.00,41.66%,43.90,44.45,44.340,44.30,P,44.38,Z,17 JUN 20,262,.41,W,.42,W,SPY200617P262,.42,P,-.04,-.38,2,4.48%,95.52%,8.80%,-.01,0,-.06,.05,2,928,.415,.00,41.22%,0,.42,.415,,
,,SPY200617C263,0, ,.96,0,<empty>,95.12%,4.88%,9.58%,.12,0,-.07,.06,<empty>,0,.46,.00,41.17%,42.90,0,43.360,43.32,P,43.40,Z,17 JUN 20,263,.43,W,.44,W,SPY200617P263,.50,W,-.04,-.25,46,4.70%,95.30%,9.23%,-.01,0,-.06,.06,46,144,.435,.00,40.75%,0,.50,.435,,
,,SPY200617C264,23.81,C,.96,+1.67,10,94.87%,5.13%,10.08%,.12,0,-.07,.06,10,146,.485,.00,40.74%,41.90,0,42.385,42.34,P,42.43,Z,17 JUN 20,264,.46,W,.47,W,SPY200617P264,.51,Q,-.04,-.18,4,4.99%,95.01%,9.81%,-.01,0,-.07,.06,4,462,.465,.00,40.42%,0,.51,.465,,
,,SPY200617C265,41.89,I,.95,+5.10,200,94.61%,5.39%,10.60%,.12,0,-.07,.06,200,225,.51,.00,40.29%,40.90,0,41.410,41.37,P,41.45,Z,17 JUN 20,265,.48,W,.49,W,SPY200617P265,.52,P,-.04,-.30,4,5.22%,94.78%,10.25%,-.01,0,-.07,.06,4,"1,083",.485,.00,39.91%,0,.55,.485,,
,,SPY200617C266,30.60,N,.95,-.21,1,94.27%,5.73%,11.26%,.12,0,-.08,.07,1,26,.545,.00,39.97%,39.90,0,40.445,40.41,P,40.48,P,17 JUN 20,266,.51,W,.52,W,SPY200617P266,.51,Z,-.05,-.45,11,5.52%,94.48%,10.85%,-.01,0,-.07,.06,11,134,.515,.00,39.53%,0,.59,.515,,
,,SPY200617C267,38.00,I,.95,+16.54,2,94.04%,5.96%,11.72%,.12,0,-.08,.07,2,163,.565,.00,39.40%,38.90,38.16,39.465,39.42,P,39.51,Z,17 JUN 20,267,.54,W,.55,W,SPY200617P267,.63,M,-.05,-.37,18,5.83%,94.17%,11.45%,-.01,0,-.08,.07,18,142,.545,.00,39.12%,0,.65,.545,,
,,SPY200617C268,0, ,.95,0,<empty>,93.65%,6.35%,12.47%,.12,0,-.08,.07,<empty>,368,.605,.00,39.09%,37.90,0,38.505,38.47,P,38.54,P,17 JUN 20,268,.57,W,.58,W,SPY200617P268,.57,Z,-.05,-.47,13,6.14%,93.86%,12.06%,-.01,0,-.08,.07,13,160,.575,.00,38.68%,0,.73,.575,,
,,SPY200617C269,0, ,.94,0,<empty>,93.37%,6.63%,13.02%,.12,0,-.08,.07,<empty>,361,.63,.00,38.55%,36.90,0,37.530,37.49,P,37.57,Z,17 JUN 20,269,.60,W,.61,H,SPY200617P269,.75,C,-.05,-.05,11,6.46%,93.54%,12.69%,-.01,0,-.08,.07,11,73,.605,.00,38.22%,0,.79,.605,,
,,SPY200617C270,36.11,A,.94,+3.98,20,93.02%,6.98%,13.72%,.12,0,-.09,.08,20,147,.665,.00,38.11%,35.90,36.11,36.565,36.52,P,36.61,Z,17 JUN 20,270,.63,W,.64,X,SPY200617P270,.63,C,-.06,-.11,76,6.78%,93.22%,13.32%,-.01,0,-.08,.08,76,"1,380",.635,.00,37.74%,0,.93,.635,,
,,SPY200617C271,18.42,C,.94,-1.82,20,92.62%,7.38%,14.50%,.12,0,-.09,.08,20,794,.705,.00,37.71%,34.90,0,35.605,35.56,P,35.65,Z,17 JUN 20,271,.67,W,.68,H,SPY200617P271,.79,A,-.06,-.25,6,7.18%,92.82%,14.11%,-.01,0,-.09,.08,6,122,.675,.00,37.36%,0,.89,.675,,
,,SPY200617C272,14.76,C,.93,-4.67,10,92.22%,7.78%,15.29%,.12,0,-.09,.09,10,555,.745,.01,37.29%,33.90,0,34.645,34.60,P,34.69,Z,17 JUN 20,272,.71,W,.72,H,SPY200617P272,.75,I,-.07,-.05,6,7.58%,92.42%,14.90%,-.01,0,-.09,.08,6,316,.715,.01,36.95%,0,.83,.715,,
,,SPY200617C273,24.52,C,.93,+6.80,1,91.74%,8.26%,16.23%,.12,0,-.10,.09,1,489,.795,.01,36.94%,32.90,0,33.695,33.66,P,33.73,P,17 JUN 20,273,.75,X,.76,W,SPY200617P273,.87,X,-.07,-.13,25,7.99%,92.01%,15.71%,-.01,0,-.09,.09,25,"1,282",.755,.01,36.50%,0,.98,.755,,
,,SPY200617C274,23.05,I,.93,+9.60,1,91.36%,8.64%,16.98%,.12,0,-.10,.09,1,11,.83,.01,36.40%,31.90,0,32.730,32.69,P,32.77,Z,17 JUN 20,274,.80,W,.81,H,SPY200617P274,.89,I,-.07,-.06,6,8.48%,91.52%,16.67%,-.01,0,-.10,.09,6,550,.805,.01,36.14%,0,.92,.805,,
,,SPY200617C275,27.52,C,.92,0,0,90.87%,9.13%,17.95%,.12,0,-.10,.10,0,252,.88,.01,35.99%,30.90,0,31.780,31.74,P,31.82,Z,17 JUN 20,275,.85,W,.86,W,SPY200617P275,.86,Z,-.08,-.09,210,8.98%,91.02%,17.64%,-.01,0,-.10,.10,210,"4,010",.855,.01,35.75%,0,1.19,.855,,
,,SPY200617C276,30.12,A,.92,+4.41,1,90.33%,9.67%,18.99%,.12,0,-.11,.10,1,75,.935,.01,35.60%,29.90,0,30.835,30.79,P,30.88,Z,17 JUN 20,276,.90,W,.91,X,SPY200617P276,.90,Z,-.08,-.79,113,9.48%,90.52%,18.63%,-.01,0,-.10,.10,113,402,.905,.01,35.32%,0,1.15,.905,,
,,SPY200617C277,28.40,A,.91,+3.66,2,89.79%,10.21%,20.06%,.12,0,-.11,.11,2,361,.99,.01,35.18%,28.90,28.40,29.890,29.85,P,29.93,Z,17 JUN 20,277,.96,Z,.97,W,SPY200617P277,1.08,C,-.09,-.05,3,10.05%,89.95%,19.76%,-.01,0,-.11,.11,3,350,.965,.01,34.95%,0,1.39,.965,,
,,SPY200617C278,25.10,I,.91,0,0,89.21%,10.79%,21.20%,.12,0,-.11,.11,0,394,1.05,.01,34.76%,27.90,0,28.950,28.91,P,28.99,Z,17 JUN 20,278,1.02,P,1.03,W,SPY200617P278,1.03,W,-.09,-.10,1,10.64%,89.36%,20.91%,-.01,0,-.11,.11,1,"2,254",1.025,.01,34.55%,0,1.03,1.025,,
,,SPY200617C279,19.51,N,.90,-.24,10,88.59%,11.41%,22.43%,.12,0,-.12,.12,10,"3,318",1.115,.01,34.36%,26.90,0,28.015,27.97,P,28.06,Z,17 JUN 20,279,1.08,W,1.09,W,SPY200617P279,1.23,J,-.10,-.16,1,11.24%,88.76%,22.08%,-.01,0,-.11,.12,1,"1,464",1.085,.01,34.11%,0,1.23,1.085,,
,,SPY200617C280,23.03,C,.89,0,0,87.95%,12.05%,23.68%,.11,0,-.12,.12,0,235,1.18,.01,33.92%,25.90,0,27.080,27.04,P,27.12,Q,17 JUN 20,280,1.15,W,1.16,W,SPY200617P280,1.15,H,-.11,-.12,112,11.90%,88.10%,23.40%,-.02,0,-.12,.12,112,"3,540",1.155,.01,33.72%,0,1.66,1.155,,
,,SPY200617C281,22.80,P,.89,0,0,87.27%,12.73%,25.01%,.11,0,-.12,.13,0,77,1.25,.01,33.48%,24.90,0,26.150,26.11,P,26.19,Z,17 JUN 20,281,1.22,W,1.23,W,SPY200617P281,1.68,A,-.11,-.38,1,12.59%,87.41%,24.74%,-.02,0,-.12,.13,1,430,1.225,.01,33.29%,0,1.68,1.225,,
,,SPY200617C282,22.55,I,.88,0,0,86.43%,13.57%,26.66%,.11,0,-.13,.13,0,160,1.345,.01,33.20%,23.90,0,25.245,25.21,P,25.28,Z,17 JUN 20,282,1.30,W,1.31,W,SPY200617P282,1.60,C,-.12,+.18,1,13.34%,86.66%,26.22%,-.02,0,-.13,.13,1,"1,730",1.305,.01,32.91%,0,1.60,1.305,,
,,SPY200617C283,20.68,I,.87,0,0,85.70%,14.30%,28.10%,.11,0,-.13,.14,0,576,1.42,.01,32.72%,22.90,0,24.320,24.28,P,24.36,Z,17 JUN 20,283,1.38,W,1.40,W,SPY200617P283,1.38,Z,-.13,-.19,18,14.14%,85.86%,27.78%,-.02,0,-.13,.14,18,298,1.39,.01,32.52%,0,1.98,1.390,,
,,SPY200617C284,19.43,Q,.86,0,0,84.89%,15.11%,29.69%,.11,0,-.14,.14,0,951,1.505,.01,32.28%,21.90,0,23.405,23.37,P,23.44,Q,17 JUN 20,284,1.47,W,1.48,X,SPY200617P284,1.47,C,-.13,-.14,25,14.95%,85.05%,29.38%,-.02,0,-.13,.14,25,312,1.475,.01,32.08%,0,2.03,1.475,,
,,SPY200617C285,18.55,P,.86,0,0,84.01%,15.99%,31.42%,.11,0,-.14,.15,0,590,1.60,.01,31.87%,20.90,0,22.500,22.46,P,22.54,Z,17 JUN 20,285,1.57,W,1.58,W,SPY200617P285,1.55,C,-.14,-.17,119,15.86%,84.14%,31.17%,-.02,0,-.14,.15,119,"1,091",1.575,.01,31.72%,0,2.21,1.575,,
,,SPY200617C286,17.71,P,.85,0,0,83.01%,16.99%,33.39%,.11,0,-.14,.16,0,306,1.715,.01,31.55%,19.90,0,21.615,21.58,P,21.65,Z,17 JUN 20,286,1.67,W,1.68,W,SPY200617P286,1.98,I,-.15,+.01,3,16.79%,83.21%,32.99%,-.02,0,-.14,.16,3,760,1.675,.01,31.30%,0,2.28,1.675,,
,,SPY200617C287,18.09,A,.84,0,0,82.04%,17.96%,35.29%,.11,0,-.15,.16,0,402,1.82,.01,31.11%,18.90,0,20.720,20.69,P,20.75,Z,17 JUN 20,287,1.78,W,1.79,W,SPY200617P287,1.78,C,-.16,-.24,6,17.79%,82.21%,34.96%,-.02,0,-.15,.16,6,746,1.785,.01,30.90%,0,2.33,1.785,,
,,SPY200617C288,19.82,Q,.83,+1.68,2,81.05%,18.95%,37.24%,.11,0,-.15,.17,2,474,1.925,.01,30.63%,17.90,19.82,19.825,19.79,P,19.86,Q,17 JUN 20,288,1.89,W,1.91,W,SPY200617P288,1.88,C,-.17,-.45,"1,004",18.83%,81.17%,37.01%,-.03,0,-.15,.17,"1,004",474,1.90,.01,30.49%,0,2.62,1.900,,
,,SPY200617C289,15.47,P,.82,0,0,79.88%,20.12%,39.52%,.11,0,-.16,.18,0,864,2.06,.01,30.27%,16.90,0,18.960,18.93,P,18.99,Z,17 JUN 20,289,2.02,W,2.04,W,SPY200617P289,2.04,A,-.18,-.29,107,19.98%,80.02%,39.26%,-.03,0,-.15,.17,107,693,2.03,.01,30.11%,0,2.46,2.030,,
,,SPY200617C290,17.56,Z,.81,+1.14,21,78.77%,21.23%,41.71%,.11,0,-.16,.18,21,"1,241",2.18,.01,29.79%,15.90,17.56,18.080,18.05,P,18.11,Q,17 JUN 20,290,2.15,W,2.16,W,SPY200617P290,2.11,P,-.19,-.17,167,21.12%,78.88%,41.50%,-.03,0,-.16,.18,167,"5,181",2.155,.01,29.66%,0,2.81,2.155,,
,,SPY200617C291,17.33,Z,.79,+3.46,4,77.65%,22.35%,43.92%,.11,0,-.16,.19,4,397,2.295,.01,29.23%,14.90,17.33,17.195,17.17,Z,17.22,Z,17 JUN 20,291,2.29,W,2.30,Z,SPY200617P291,2.60,N,-.21,-.05,12,22.36%,77.64%,43.93%,-.03,0,-.16,.19,12,216,2.295,.01,29.24%,0,2.80,2.295,,
,,SPY200617C292,16.57,P,.78,+1.64,8,76.33%,23.67%,46.50%,.10,0,-.17,.19,8,416,2.445,.02,28.81%,13.90,16.57,16.345,16.32,Z,16.37,Z,17 JUN 20,292,2.44,W,2.45,W,SPY200617P292,2.55,I,-.22,-.07,14,23.67%,76.33%,46.51%,-.03,0,-.17,.19,14,415,2.445,.02,28.82%,0,3.26,2.445,,
,,SPY200617C293,15.13,I,.77,+2.14,22,74.89%,25.11%,49.33%,.10,0,-.17,.20,22,440,2.62,.02,28.47%,12.90,15.13,15.520,15.50,P,15.54,Z,17 JUN 20,293,2.60,W,2.61,Z,SPY200617P293,2.58,W,-.23,-.66,35,25.06%,74.94%,49.23%,-.03,0,-.17,.20,35,209,2.605,.02,28.40%,0,3.43,2.605,,
,,SPY200617C294,14.88,P,.75,+1.55,3,73.43%,26.57%,52.19%,.10,0,-.17,.21,3,459,2.79,.02,28.03%,11.90,14.88,14.690,14.67,P,14.71,Z,17 JUN 20,294,2.77,X,2.78,Z,SPY200617P294,2.75,Z,-.25,-.36,310,26.52%,73.48%,52.09%,-.04,0,-.17,.21,310,395,2.775,.02,27.97%,0,3.72,2.775,,
,,SPY200617C295,14.08,Z,.74,+1.08,105,71.88%,28.12%,55.23%,.10,0,-.18,.21,105,635,2.975,.02,27.62%,10.90,14.08,13.875,13.85,Z,13.90,N,17 JUN 20,295,2.95,X,2.96,Z,SPY200617P295,2.94,P,-.26,-.36,29,28.05%,71.95%,55.10%,-.04,0,-.18,.21,29,789,2.955,.02,27.53%,0,3.79,2.955,,
,,SPY200617C296,13.00,E,.72,+1.41,100,70.25%,29.75%,58.42%,.10,0,-.18,.22,100,393,3.17,.02,27.18%,9.90,13.00,13.070,13.05,P,13.09,W,17 JUN 20,296,3.14,X,3.16,D,SPY200617P296,3.50,C,-.28,-.36,54,29.68%,70.32%,58.30%,-.04,0,-.18,.22,54,790,3.15,.02,27.10%,0,3.80,3.150,,
,,SPY200617C297,12.46,P,.71,+3.00,70,68.54%,31.46%,61.79%,.09,0,-.18,.23,70,726,3.38,.02,26.75%,8.90,12.46,12.280,12.26,N,12.30,W,17 JUN 20,297,3.35,X,3.37,Z,SPY200617P297,3.33,A,-.29,-.44,64,31.40%,68.60%,61.68%,-.04,0,-.18,.23,64,276,3.36,.02,26.67%,0,4.44,3.360,,
,,SPY200617C298,11.60,Z,.69,+1.46,63,66.74%,33.26%,65.32%,.09,0,-.18,.23,63,458,3.60,.02,26.31%,7.90,11.60,11.500,11.48,P,11.52,Z,17 JUN 20,298,3.57,X,3.59,P,SPY200617P298,3.54,C,-.31,-.35,76,33.21%,66.79%,65.21%,-.05,0,-.18,.23,76,346,3.58,.02,26.23%,0,4.39,3.580,,
,,SPY200617C299,10.93,P,.67,+1.66,40,64.83%,35.17%,69.05%,.09,0,-.18,.24,40,739,3.84,.02,25.87%,6.90,10.93,10.740,10.72,P,10.76,Z,17 JUN 20,299,3.81,X,3.83,D,SPY200617P299,3.77,N,-.33,-.27,8,35.12%,64.88%,68.96%,-.05,0,-.18,.24,8,148,3.82,.02,25.80%,0,5.03,3.820,,
,,SPY200617C300,10.02,A,.65,+.10,61,62.83%,37.17%,72.98%,.09,0,-.19,.24,61,958,4.10,.02,25.45%,5.90,10.10,10.000,9.98,W,10.02,Z,17 JUN 20,300,4.06,W,4.09,W,SPY200617P300,4.06,H,-.35,-.24,425,37.12%,62.88%,72.88%,-.05,0,-.18,.24,425,"1,461",4.075,.02,25.36%,0,5.35,4.075,,
,,SPY200617C301,9.29,W,.63,+.99,27,60.74%,39.26%,77.08%,.09,0,-.19,.25,27,"1,021",4.37,.02,25.00%,4.90,9.42,9.270,9.25,Z,9.29,Z,17 JUN 20,301,4.34,X,4.38,C,SPY200617P301,4.28,X,-.37,-.38,176,39.24%,60.76%,77.05%,-.05,0,-.19,.25,176,525,4.36,.02,24.97%,0,5.26,4.360,,
,,SPY200617C302,8.71,C,.61,+.31,85,58.53%,41.47%,81.40%,.08,0,-.19,.25,85,"1,161",4.67,.02,24.59%,3.90,8.71,8.570,8.55,Z,8.59,Z,17 JUN 20,302,4.63,W,4.66,W,SPY200617P302,4.60,C,-.39,-.40,60,41.43%,58.57%,81.33%,-.06,0,-.19,.25,60,676,4.645,.02,24.50%,0,5.89,4.645,,
,,SPY200617C303,8.01,C,.58,+.30,89,56.23%,43.77%,85.90%,.08,0,-.19,.26,89,"1,711",4.985,.02,24.16%,2.90,8.04,7.885,7.87,W,7.90,Z,17 JUN 20,303,4.94,W,4.98,Z,SPY200617P303,4.93,C,-.42,-1.09,186,43.74%,56.26%,85.84%,-.06,0,-.18,.26,186,555,4.96,.02,24.06%,0,6.41,4.960,,
,,SPY200617C304,7.25,H,.56,-.05,548,53.83%,46.17%,90.59%,.08,0,-.18,.26,548,"1,274",5.325,.03,23.73%,1.90,7.25,7.225,7.21,W,7.24,Z,17 JUN 20,304,5.28,W,5.32,Z,SPY200617P304,5.22,M,-.44,-.51,121,46.15%,53.85%,90.56%,-.06,0,-.18,.26,121,189,5.30,.03,23.64%,0,6.87,5.300,,
,,SPY200617C305,6.72,C,.53,+.25,204,51.34%,48.66%,95.47%,.07,0,-.18,.26,204,905,5.69,.03,23.32%,.90,6.72,6.590,6.57,W,6.61,H,17 JUN 20,305,5.64,W,5.68,W,SPY200617P305,5.61,C,-.47,-.29,98,48.65%,51.35%,95.45%,-.07,0,-.18,.26,98,471,5.66,.03,23.21%,0,7.20,5.660,,
,,SPY200617C306,6.07,B,.51,+.05,88,48.76%,51.24%,99.46%,.07,0,-.18,.26,88,"2,097",5.975,.03,22.88%,0,6.14,5.975,5.96,W,5.99,Z,17 JUN 20,306,6.03,Z,6.07,W,SPY200617P306,6.01,J,-.49,-.77,170,51.24%,48.76%,99.45%,-.07,0,-.18,.26,170,"1,689",5.95,.03,22.79%,.10,7.53,6.050,,
,,SPY200617C307,5.49,C,.48,+1.09,423,46.09%,53.91%,93.93%,.07,0,-.18,.26,423,664,5.395,.03,22.48%,0,5.49,5.395,5.38,W,5.41,Z,17 JUN 20,307,6.45,Z,6.49,X,SPY200617P307,6.42,P,-.52,-.32,145,53.92%,46.08%,93.91%,-.07,0,-.18,.26,145,190,5.37,.03,22.39%,1.10,8.15,6.470,,
,,SPY200617C308,4.95,A,.45,+.03,147,43.35%,56.65%,88.27%,.06,0,-.17,.26,147,549,4.84,.03,22.07%,0,4.95,4.840,4.83,Z,4.85,Z,17 JUN 20,308,6.89,W,6.93,D,SPY200617P308,6.79,C,-.55,-.95,94,56.67%,43.33%,88.21%,-.08,0,-.17,.26,94,283,4.81,.03,21.96%,2.10,8.15,6.910,,
,,SPY200617C309,4.40,M,.42,+.08,149,40.55%,59.45%,82.50%,.06,0,-.17,.26,149,453,4.315,.03,21.66%,0,4.43,4.315,4.30,X,4.33,Z,17 JUN 20,309,7.37,Z,7.41,D,SPY200617P309,7.78,Z,-.58,-.38,41,59.48%,40.52%,82.43%,-.08,0,-.17,.26,41,149,4.29,.03,21.57%,3.10,8.43,7.390,,
,,SPY200617C310,3.93,A,.39,+.16,300,37.72%,62.28%,76.66%,.05,0,-.16,.25,300,"1,453",3.825,.03,21.28%,0,3.93,3.825,3.81,W,3.84,Z,17 JUN 20,310,7.88,Z,7.92,D,SPY200617P310,7.92,P,-.61,-1.23,"1,251",62.32%,37.68%,76.57%,-.09,0,-.16,.25,"1,251",424,3.80,.03,21.19%,4.10,9.14,7.900,,
,,SPY200617C311,3.43,X,.37,+.37,44,34.87%,65.13%,70.81%,.05,0,-.15,.25,44,715,3.37,.03,20.91%,0,3.43,3.370,3.36,Z,3.38,Z,17 JUN 20,311,8.42,Z,8.46,D,SPY200617P311,8.63,P,-.64,-.83,117,65.20%,34.80%,70.66%,-.09,0,-.15,.25,117,234,3.34,.03,20.80%,5.10,9.62,8.440,,
,,SPY200617C312,2.88,M,.34,+.12,203,31.96%,68.04%,64.85%,.05,0,-.15,.24,203,537,2.93,.03,20.48%,0,2.88,2.930,2.92,X,2.94,Z,17 JUN 20,312,8.99,Z,9.03,D,SPY200617P312,9.83,P,-.66,-.95,215,68.10%,31.90%,64.73%,-.09,0,-.15,.24,215,438,2.91,.03,20.41%,6.10,11.10,9.010,,
,,SPY200617C313,2.50,C,.31,+.15,530,29.15%,70.85%,59.10%,.04,0,-.14,.23,530,446,2.55,.03,20.16%,0,2.50,2.550,2.54,W,2.56,Q,17 JUN 20,313,9.60,Z,9.64,Z,SPY200617P313,9.67,P,-.69,-1.07,120,70.96%,29.04%,58.89%,-.09,0,-.14,.23,120,248,2.52,.03,20.05%,7.10,11.72,9.620,,
,,SPY200617C314,2.05,Z,.28,+.05,15,26.38%,73.62%,53.45%,.04,0,-.13,.22,15,384,2.20,.03,19.84%,0,2.05,2.200,2.19,H,2.21,Q,17 JUN 20,314,10.25,Z,10.29,Z,SPY200617P314,10.28,P,-.72,-1.42,45,73.74%,26.26%,53.21%,-.10,0,-.13,.22,45,340,2.17,.03,19.72%,8.10,12.52,10.270,,
,,SPY200617C315,1.90,C,.25,+.12,136,23.64%,76.36%,47.87%,.03,0,-.12,.21,136,528,1.875,.02,19.50%,0,1.90,1.875,1.87,X,1.88,Z,17 JUN 20,315,10.93,Z,10.97,Z,SPY200617P315,10.82,Z,-.75,-2.15,30,76.47%,23.53%,47.66%,-.10,0,-.12,.21,30,504,1.85,.02,19.40%,9.10,13.21,10.950,,
,,SPY200617C316,1.63,H,.22,+.31,128,21.07%,78.93%,42.63%,.03,0,-.11,.20,128,234,1.595,.02,19.22%,0,1.63,1.595,1.59,W,1.60,H,17 JUN 20,316,11.64,Z,11.68,Z,SPY200617P316,11.53,Z,-.78,-.55,36,79.11%,20.89%,42.28%,-.10,0,-.11,.20,36,53,1.56,.02,19.07%,10.10,13.08,11.660,,
,,SPY200617C317,1.32,C,.20,+.08,363,18.64%,81.36%,37.71%,.03,0,-.10,.18,363,253,1.35,.02,18.97%,0,1.32,1.350,1.34,W,1.36,W,17 JUN 20,317,12.39,Z,12.43,Z,SPY200617P317,15.62,E,-.80,+1.10,173,81.58%,18.42%,37.26%,-.10,0,-.10,.18,173,191,1.31,.02,18.79%,11.10,0,12.410,,
,,SPY200617C318,1.17,W,.17,+.16,65,16.33%,83.67%,33.02%,.02,0,-.09,.17,65,825,1.13,.02,18.72%,0,1.17,1.130,1.12,W,1.14,W,17 JUN 20,318,13.16,Q,13.24,Z,SPY200617P318,13.11,A,-.83,<empty>,20,83.82%,16.18%,32.70%,-.10,0,-.09,.17,20,15,1.10,.02,18.59%,12.10,0,13.200,,
,,SPY200617C319,.95,W,.15,-.02,170,14.20%,85.80%,28.69%,.02,0,-.08,.15,170,662,.94,.02,18.48%,0,.95,.940,.93,X,.95,W,17 JUN 20,319,13.97,Z,14.05,Z,SPY200617P319,24.18,M,-.85,<empty>,4,85.96%,14.04%,28.38%,-.10,0,-.08,.16,4,2,.91,.02,18.36%,13.10,0,14.010,,
,,SPY200617C320,.78,Q,.13,-.04,"1,245",12.23%,87.77%,24.70%,.02,0,-.07,.14,"1,245","1,003",.775,.02,18.26%,0,.82,.775,.77,X,.78,Z,17 JUN 20,320,14.80,Q,14.89,Z,SPY200617P320,16.91,C,-.87,0,0,87.91%,12.09%,24.42%,-.10,0,-.07,.14,0,352,.745,.02,18.15%,14.10,0,14.845,,
