Stock quote and option quote for SPY on 7/1/20 11:27:13

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
309.756,D,+1.396,309.73,Q,309.75,Z,8 x 1,"26,811,767",309.57,311.26,309.30

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
100,1.76%,<empty>,1.366,Q,6/19/20,339.08,218.26,0,1.001

Theo parameters
Theo date,Theo stock price,Theo volatility
12/30/20, 0.00$, 0.00%

1 JUL 20  (0)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200717C336,.22,H,+.02,305,3.25%,96.75%,6.58%,.01,0,-.03,.05,305,"9,436",.195,.01,20.82%,0,.19,W,.20,X,,,17 JUL 20,336,26.29,Z,26.64,Q,SPY200717P336,23.34,I,-2.01,1,98.84%,1.16%,2.35%,-.15,0,-.02,.02,1,400,.215,.00,16.85%,26.25,,
SPY200717C337,.19,I,+.03,6,2.92%,97.08%,5.92%,.00,0,-.03,.05,6,"5,385",.175,.01,21.03%,0,.17,W,.18,W,,,17 JUL 20,337,27.36,Q,27.50,Q,SPY200717P337,37.60,P,+4.36,15,99.58%,0.42%,0.85%,-.16,0,-.01,.01,15,"1,016",.18,.00,15.01%,27.25,,
SPY200717C338,.17,N,0,20,2.60%,97.40%,5.27%,.00,0,-.03,.04,20,"6,295",.155,.00,21.20%,0,.15,W,.16,X,,,17 JUL 20,338,28.40,I,28.51,I,SPY200717P338,37.70,M,+1.43,15,99.08%,0.92%,1.85%,-.16,0,-.02,.02,15,539,.205,.00,17.39%,28.25,,
SPY200717C339,.15,Q,+.03,21,2.28%,97.72%,4.63%,.00,0,-.02,.04,21,"4,309",.135,.00,21.30%,0,.13,W,.14,P,,,17 JUL 20,339,29.21,Z,29.50,Q,SPY200717P339,35.74,C,+6.30,2,100.00%,0.00%,0.00%,.00,0,.00,-302.50,2,326,.105,.00,0.05%,29.25,,
SPY200717C340,.13,P,-.01,566,2.10%,97.90%,4.26%,.00,0,-.02,.04,566,"26,549",.125,.00,21.61%,0,.12,W,.13,X,,,17 JUL 20,340,30.35,Q,30.49,I,SPY200717P340,29.75,I,-.65,20,99.85%,0.15%,0.31%,-.16,0,-.01,.00,20,"3,230",.17,.00,14.74%,30.25,,
SPY200717C341,.13,I,0,5,1.92%,98.08%,3.90%,.00,0,-.02,.03,5,"9,073",.115,.00,21.89%,0,.11,W,.12,W,,,17 JUL 20,341,31.30,Q,31.49,Q,SPY200717P341,36.24,Q,-10.87,5,100.00%,0.00%,0.00%,.00,0,.00,-322.50,5,126,.145,.00,0.05%,31.25,,
SPY200717C342,.11,I,+.01,5,1.75%,98.25%,3.55%,.00,0,-.02,.03,5,"5,633",.105,.00,22.15%,0,.10,W,.11,W,,,17 JUL 20,342,32.35,Q,32.49,Q,SPY200717P342,37.11,A,+13.76,14,99.86%,0.14%,0.28%,-.16,0,-.01,.00,14,466,.17,.00,15.54%,32.25,,
SPY200717C343,.10,E,-.01,9,1.58%,98.42%,3.21%,.00,0,-.02,.03,9,"4,150",.095,.00,22.36%,0,.09,W,.10,W,,,17 JUL 20,343,33.19,Q,33.47,Q,SPY200717P343,36.69,D,0,0,100.00%,0.00%,0.00%,.00,0,.00,-342.50,0,192,.08,.00,0.04%,33.25,,
SPY200717C344,.09,I,0,1,1.42%,98.58%,2.88%,.00,0,-.02,.03,1,"1,645",.085,.00,22.54%,0,.08,W,.09,W,,,17 JUL 20,344,34.31,Q,34.48,Q,SPY200717P344,39.14,I,+8.46,16,100.00%,0.00%,0.00%,.00,0,.00,-352.50,16,26,.145,.00,0.05%,34.25,,
SPY200717C345,.08,I,0,10,1.26%,98.74%,2.55%,.00,0,-.02,.02,10,"12,741",.075,.00,22.67%,0,.07,W,.08,W,,,17 JUL 20,345,35.35,Q,35.49,I,SPY200717P345,36.83,I,0,0,99.87%,0.13%,0.26%,-.16,0,-.01,.00,0,187,.17,.00,16.73%,35.25,,
SPY200717C346,.08,D,+.02,2,1.10%,98.90%,2.23%,.00,0,-.01,.02,2,"2,828",.065,.00,22.75%,0,.06,W,.07,W,,,17 JUL 20,346,36.32,I,36.46,Q,SPY200717P346,40.89,Z,+8.23,20,100.00%,0.00%,0.00%,.00,0,.00,-372.50,20,204,.14,.00,0.05%,36.25,,
SPY200717C347,.06,I,+.01,5,1.08%,98.92%,2.18%,.00,0,-.01,.02,5,"2,263",.065,.00,23.26%,0,.06,W,.07,W,,,17 JUL 20,347,37.30,Q,37.60,Q,SPY200717P347,28.70,N,+.25,1,99.36%,0.64%,1.30%,-.16,0,-.02,.01,1,941,.20,.00,21.46%,37.25,,
SPY200717C348,.05,W,0,0,0.92%,99.08%,1.87%,.00,0,-.01,.02,0,"3,737",.055,.00,23.26%,0,.05,W,.06,W,,,17 JUL 20,348,38.31,Q,38.58,Q,SPY200717P348,40.55,C,+3.01,2,99.45%,0.55%,1.12%,-.16,0,-.02,.01,2,15,.195,.00,21.54%,38.25,,
SPY200717C349,.05,C,0,0,0.90%,99.10%,1.83%,.00,0,-.01,.02,0,"1,667",.055,.00,23.75%,0,.05,W,.06,W,,,17 JUL 20,349,39.18,Z,39.49,Z,SPY200717P349,45.17,A,+1.57,13,100.00%,0.00%,0.00%,-.16,0,-.01,.00,13,32,.085,.00,0.05%,39.25,,
SPY200717C350,.05,B,0,132,0.88%,99.12%,1.79%,.00,0,-.01,.02,132,"14,906",.055,.00,24.24%,0,.05,N,.06,W,,,17 JUL 20,350,40.25,Q,40.40,Q,SPY200717P350,41.50,P,0,0,100.00%,0.00%,0.00%,-.16,0,-.01,.00,0,"1,215",.075,.00,0.05%,40.25,,
SPY200717C351,.04,M,0,0,0.74%,99.26%,1.49%,.00,0,-.01,.02,0,"1,829",.045,.00,24.13%,0,.04,P,.05,W,,,17 JUL 20,351,41.27,Q,41.51,Q,SPY200717P351,40.38,Z,-16.42,1,100.00%,0.00%,0.00%,.00,0,.00,-422.50,1,8,.14,.00,0.05%,41.25,,
SPY200717C352,.05,E,0,0,0.59%,99.41%,1.20%,.00,0,-.01,.01,0,"2,975",.035,.00,23.89%,0,.03,W,.04,W,,,17 JUL 20,352,42.35,I,42.51,Q,SPY200717P352,41.37,Z,-.66,1,99.72%,0.28%,0.56%,-.16,0,-.01,.01,1,80,.18,.00,21.65%,42.25,,
SPY200717C353,.06,N,-.05,1,0.58%,99.42%,1.17%,.00,0,-.01,.01,1,"1,980",.035,.00,24.35%,0,.03,W,.04,W,,,17 JUL 20,353,43.29,Q,43.48,Q,SPY200717P353,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-442.50,<empty>,1,.135,.00,0.05%,43.25,,
SPY200717C354,.06,Q,-.04,4,0.56%,99.44%,1.14%,.00,0,-.01,.01,4,"1,751",.035,.00,24.77%,0,.03,W,.04,W,,,17 JUL 20,354,44.31,Q,44.59,Z,SPY200717P354,76.63,Q,+40.82,8,99.44%,0.56%,1.13%,-.16,0,-.02,.01,8,12,.20,.00,24.76%,44.25,,
SPY200717C355,.03,W,0,0,0.55%,99.45%,1.12%,.00,0,-.01,.01,0,"3,743",.035,.00,25.24%,0,.03,W,.04,W,,,17 JUL 20,355,45.14,Q,45.41,Q,SPY200717P355,59.67,Z,-17.33,2,100.00%,0.00%,0.00%,.00,0,.00,-462.50,2,4,.025,.00,0.05%,45.25,,
SPY200717C356,.05,P,-.03,20,0.41%,99.59%,0.83%,.00,0,-.01,.01,20,414,.025,.00,24.74%,0,.02,W,.03,W,,,17 JUL 20,356,46.33,Q,46.50,Q,SPY200717P356,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,-472.50,<empty>,80,.165,.00,0.05%,46.25,,
SPY200717C357,.02,A,-.03,1,0.40%,99.60%,0.82%,.00,0,-.01,.01,1,180,.025,.00,25.20%,0,.02,W,.03,W,,,17 JUL 20,357,47.24,Q,47.49,Q,SPY200717P357,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.01,.00,<empty>,0,.115,.00,0.05%,47.25,,
SPY200717C358,.02,H,0,0,0.40%,99.60%,0.82%,.00,0,-.01,.01,0,"1,714",.025,.00,25.70%,0,.02,W,.03,W,,,17 JUL 20,358,48.34,Q,48.51,Q,SPY200717P358,77.65,N,<empty>,30,99.82%,0.18%,0.37%,-.17,0,-.01,.00,30,25,.175,.00,23.38%,48.25,,
SPY200717C359,.03,H,-.01,46,0.39%,99.61%,0.80%,.00,0,-.01,.01,46,277,.025,.00,26.11%,0,.02,P,.03,W,,,17 JUL 20,359,49.22,Q,49.41,Q,SPY200717P359,39.78,I,-2.40,1,100.00%,0.00%,0.00%,-.17,0,-.01,.00,1,10,.065,.00,0.04%,49.25,,
SPY200717C360,.03,C,+.01,10,0.39%,99.61%,0.78%,.00,0,-.01,.01,10,"6,927",.025,.00,26.54%,0,.02,W,.03,W,,,17 JUL 20,360,50.27,Q,50.62,Q,SPY200717P360,46.83,I,-2.99,1,99.56%,0.44%,0.90%,-.17,0,-.02,.01,1,20,.195,.00,27.01%,50.25,,
SPY200717C361,.02,P,0,0,0.25%,99.75%,0.51%,.00,0,.00,.01,0,"1,010",.015,.00,25.67%,0,.01,W,.02,W,,,17 JUL 20,361,51.28,Q,51.47,Q,SPY200717P361,0, ,0,<empty>,100.00%,0.00%,0.00%,-.17,0,-.01,.00,<empty>,10,.125,.00,0.05%,51.25,,
SPY200717C362,.02,M,0,1,0.25%,99.75%,0.50%,.00,0,.00,.01,1,"3,738",.015,.00,26.04%,0,.01,W,.02,W,,,17 JUL 20,362,52.22,Q,52.40,Q,SPY200717P362,58.12,C,+7.22,28,100.00%,0.00%,0.00%,-.17,0,-.17,.00,28,61,.06,.00,0.05%,52.25,,
SPY200717C363,.04,Q,-.01,2,0.24%,99.76%,0.49%,.00,0,.00,.01,2,980,.015,.00,26.44%,0,.01,W,.02,W,,,17 JUL 20,363,53.24,Q,53.44,Q,SPY200717P363,72.11,P,-6.69,2,100.00%,0.00%,0.00%,.00,0,.00,1.66,2,10,.09,.00,0.05%,53.25,,
SPY200717C364,.02,I,-.05,2,0.24%,99.76%,0.48%,.00,0,.00,.01,2,586,.015,.00,26.84%,0,.01,W,.02,W,,,17 JUL 20,364,54.20,Q,54.45,Q,SPY200717P364,54.76,E,+4.14,2,100.00%,0.00%,0.00%,-.17,0,-.01,.00,2,17,.075,.00,0.05%,54.25,,
SPY200717C365,.02,I,-.01,5,0.24%,99.76%,0.48%,.00,0,.00,.01,5,"1,350",.015,.00,27.33%,0,.01,W,.02,W,,,17 JUL 20,365,55.31,Q,55.53,Q,SPY200717P365,54.50,N,-7.01,1,99.91%,0.09%,0.18%,-.17,0,-.01,.00,1,4,.17,.00,24.58%,55.25,,
SPY200717C366,.01,E,-.01,1,0.23%,99.77%,0.46%,.00,0,.00,.01,1,440,.015,.00,27.66%,0,.01,W,.02,W,,,17 JUL 20,366,56.27,Q,56.46,Q,SPY200717P366,76.89,M,-11.38,1,100.00%,0.00%,0.00%,-.17,0,-.01,.00,1,1,.115,.00,0.05%,56.25,,
SPY200717C367,.02,N,-.01,2,0.22%,99.78%,0.44%,.00,0,.00,.01,2,"1,519",.015,.00,27.98%,0,.01,W,.02,W,,,17 JUL 20,367,57.15,Q,57.44,Q,SPY200717P367,55.99,N,-11.16,10,100.00%,0.00%,0.00%,-.17,0,-.01,.00,10,9,.045,.00,0.05%,57.25,,
SPY200717C368,.01,W,-.03,40,0.22%,99.78%,0.45%,.00,0,.00,.01,40,413,.015,.00,28.47%,0,.01,W,.02,W,,,17 JUL 20,368,58.22,Q,58.43,Z,SPY200717P368,79.40,N,<empty>,1,100.00%,0.00%,0.00%,-.17,0,-.01,.00,1,1,.075,.00,0.05%,58.25,,
SPY200717C369,.01,H,-.01,"1,446",0.22%,99.78%,0.44%,.00,0,.00,.01,"1,446","3,174",.015,.00,28.87%,0,.01,W,.02,W,,,17 JUL 20,369,59.19,Q,59.42,Q,SPY200717P369,58.60,Z,+11.12,5,100.00%,0.00%,0.00%,-.17,0,-.01,.00,5,35,.055,.00,0.05%,59.25,,
SPY200717C370,.01,X,0,"1,258",0.22%,99.78%,0.45%,.00,0,.00,.01,"1,258","7,413",.015,.00,29.35%,0,.01,W,.02,W,,,17 JUL 20,370,60.21,Q,60.43,Q,SPY200717P370,65.50,Z,+5.19,50,100.00%,0.00%,0.00%,-.17,0,-.01,.00,50,98,.07,.00,0.05%,60.25,,
SPY200717C371,.02,A,+.01,373,0.22%,99.78%,0.44%,.00,0,.00,.01,373,"1,949",.015,.00,29.74%,0,.01,W,.02,W,,,17 JUL 20,371,61.30,Q,61.50,Q,SPY200717P371,67.17,I,-1.99,4,100.00%,0.00%,0.00%,.00,0,.00,1.66,4,12,.15,.00,0.05%,61.25,,
SPY200717C375,.01,H,-.01,12,0.08%,99.92%,0.16%,.00,0,.00,.00,12,"2,199",.005,.00,28.39%,0,0,P,.01,W,,,17 JUL 20,375,65.15,Z,65.45,Z,SPY200717P375,65.72,H,-5.42,14,100.00%,0.00%,0.00%,.00,0,.00,1.65,14,23,.05,.00,0.05%,65.25,,
SPY200717C380,.01,C,0,12,0.07%,99.93%,0.15%,.00,0,.00,.00,12,"1,437",.005,.00,30.18%,0,0,Z,.01,X,,,17 JUL 20,380,70.10,Z,70.56,Z,SPY200717P380,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,1.65,<empty>,20,.08,.00,0.04%,70.25,,
SPY200717C385,.01,X,0,186,0.07%,99.93%,0.14%,.00,0,.00,.00,186,"5,391",.005,.00,31.93%,0,0,M,.01,W,,,17 JUL 20,385,75.13,I,75.59,I,SPY200717P385,0, ,0,<empty>,100.00%,0.00%,0.00%,.00,0,.00,1.65,<empty>,1,.11,.00,0.04%,75.25,,
SPY200717C390,.01,A,0,3,0.06%,99.94%,0.13%,.00,0,.00,.00,3,"6,445",.005,.00,33.65%,0,0,B,.01,W,,,17 JUL 20,390,80.10,Z,80.55,I,SPY200717P390,83.61,Z,0,0,100.00%,0.00%,0.00%,-.18,0,-.17,.00,0,122,.075,.00,0.04%,80.25,,
SPY200717C395,.01,I,-.01,23,0.06%,99.94%,0.12%,.00,0,.00,.00,23,"3,855",.005,.00,35.34%,0,0,B,.01,W,,,17 JUL 20,395,85.11,A,85.58,X,SPY200717P395,85.80,M,+4.08,50,100.00%,0.00%,0.00%,.00,0,.00,1.65,50,60,.095,.00,0.05%,85.25,,
SPY200717C400,.01,E,0,0,0.06%,99.94%,0.12%,.00,0,.00,.00,0,"7,003",.005,.00,37.00%,0,0,B,.01,W,,,17 JUL 20,400,90.09,Z,90.55,I,SPY200717P400,100.00,M,+13.35,2,100.00%,0.00%,0.00%,-.19,0,-.01,.00,2,43,.07,.00,0.05%,90.25,,
SPY200717C405,.02,C,+.01,1,0.05%,99.95%,0.11%,.00,0,.00,.00,1,"1,674",.005,.00,38.63%,0,0,B,.01,W,,,17 JUL 20,405,95.07,W,95.56,N,SPY200717P405,0, ,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.17,.00,<empty>,0,.065,.00,0.04%,95.25,,
SPY200717C410,.01,N,-.01,57,0.05%,99.95%,0.11%,.00,0,.00,.00,57,963,.005,.00,40.24%,0,0,B,.01,W,,,17 JUL 20,410,100.13,N,100.60,C,SPY200717P410,0, ,0,<empty>,100.00%,0.00%,0.00%,-.19,0,-.01,.00,<empty>,0,.115,.00,0.05%,100.25,,
SPY200717C415,.01,X,-.01,510,0.05%,99.95%,0.10%,.00,0,.00,.00,510,"1,665",.005,.00,41.83%,0,0,B,.01,W,,,17 JUL 20,415,105.06,A,105.55,N,SPY200717P415,155.71,I,<empty>,1,100.00%,0.00%,0.00%,-.19,0,-.01,.00,1,0,.055,.00,0.05%,105.25,,
SPY200717C420,.01,A,0,0,0.05%,99.95%,0.10%,.00,0,.00,.00,0,"6,522",.005,.00,43.38%,0,0,B,.01,W,,,17 JUL 20,420,110.07,X,110.55,W,SPY200717P420,107.40,E,-.63,20,100.00%,0.00%,0.00%,-.20,0,-.01,.00,20,57,.06,.00,0.05%,110.25,,

20 JUL 20  (19)  100 (Weeklys)
Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,BID,BX,ASK,AX,,,Exp,Strike,BID,BX,ASK,AX,Option Code,LAST,LX,Net Chng,Volume,Prob.ITM,Prob.OTM,Prob.Touch,Rho,Theo Price,Theta,Vega,Volume,Open.Int,Extrinsic,Gamma,Impl Vol,Intrinsic,,
SPY200720C155,158.41,I,<empty>,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,20,-.13,.00,--,154.75,154.36,I,154.88,Z,,,20 JUL 20,155,.02,W,.03,W,SPY200720P155,.05,P,0,1,0.25%,99.75%,0.48%,.00,0,-.01,.00,1,140,.025,.00,100.93%,0,,
SPY200720C160,153.14,A,<empty>,22,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,22,32,-.145,.00,--,149.75,149.35,W,149.86,I,,,20 JUL 20,160,.02,W,.03,W,SPY200720P160,.06,H,-.02,1,0.25%,99.75%,0.48%,.00,0,-.01,.00,1,2,.025,.00,96.51%,0,,
SPY200720C165,148.31,M,<empty>,10,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,10,20,-.03,.00,--,144.75,144.46,X,144.98,X,,,20 JUL 20,165,.03,W,.04,P,SPY200720P165,.08,C,-.02,1,0.33%,99.67%,0.64%,.00,0,-.01,.00,1,2,.035,.00,95.19%,0,,
SPY200720C170,0, ,0,<empty>,89.38%,10.62%,19.45%,.01,0,-.01,.08,<empty>,0,.005,.00,176.28%,139.75,139.49,I,140.02,I,,,20 JUL 20,170,.03,W,.04,W,SPY200720P170,.09,M,-.01,2,0.34%,99.66%,0.65%,.00,0,-.01,.00,2,6,.035,.00,90.96%,0,,
SPY200720C175,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.015,.00,--,134.75,134.47,I,135.00,I,,,20 JUL 20,175,.04,W,.05,X,SPY200720P175,.05,P,0,0,0.42%,99.58%,0.82%,.00,0,-.01,.01,0,42,.045,.00,89.02%,0,,
SPY200720C180,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.13,.00,--,129.75,129.36,X,129.88,I,,,20 JUL 20,180,.04,W,.05,W,SPY200720P180,.12,P,+.02,60,0.43%,99.57%,0.83%,.00,0,-.01,.01,60,60,.045,.00,84.96%,0,,
SPY200720C185,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.115,.00,--,124.75,124.39,I,124.88,X,,,20 JUL 20,185,.05,W,.06,P,SPY200720P185,.06,Q,-.10,4,0.51%,99.49%,1.00%,.00,0,-.01,.01,4,0,.055,.00,82.60%,0,,
SPY200720C190,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.04,.00,--,119.75,119.45,W,119.97,I,,,20 JUL 20,190,.06,Z,.07,X,SPY200720P190,.13,A,-.04,3,0.60%,99.40%,1.16%,.00,0,-.01,.01,3,1,.065,.00,80.06%,0,,
SPY200720C195,0, ,0,<empty>,92.13%,7.87%,14.79%,.01,0,-.01,.08,<empty>,0,.015,.00,126.49%,114.75,114.50,I,115.03,I,,,20 JUL 20,195,.07,P,.08,X,SPY200720P195,.07,D,0,0,0.69%,99.31%,1.34%,.00,0,-.02,.01,0,747,.075,.00,77.35%,0,,
SPY200720C200,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.08,.00,--,109.75,109.41,Z,109.93,I,,,20 JUL 20,200,.07,I,.09,X,SPY200720P200,.10,P,0,0,0.74%,99.26%,1.44%,.00,0,-.02,.01,0,82,.08,.00,74.00%,0,,
SPY200720C205,0, ,0,<empty>,92.93%,7.07%,13.39%,.01,0,-.03,.08,<empty>,0,.03,.00,110.12%,104.75,104.52,I,105.04,I,,,20 JUL 20,205,.09,P,.10,X,SPY200720P205,.10,D,0,0,0.87%,99.13%,1.70%,.00,0,-.02,.01,0,4,.095,.00,71.60%,0,,
SPY200720C210,0, ,0,<empty>,100.00%,0.00%,<empty>,.00,<empty>,.00,.00,<empty>,0,-.005,.00,--,99.75,99.49,Z,100.00,W,,,20 JUL 20,210,.10,P,.11,W,SPY200720P210,.10,C,0,0,0.97%,99.03%,1.89%,.00,0,-.02,.01,0,19,.105,.00,68.59%,0,,
SPY200720C215,0, ,0,<empty>,93.59%,6.41%,12.24%,.01,0,-.05,.08,<empty>,0,.055,.00,95.42%,94.75,94.55,X,95.06,C,,,20 JUL 20,215,.11,W,.12,W,SPY200720P215,.25,M,+.03,16,1.07%,98.93%,2.09%,.00,0,-.02,.01,16,44,.115,.00,65.54%,0,,
SPY200720C220,0, ,0,<empty>,93.98%,6.02%,11.52%,.01,0,-.03,.08,<empty>,0,.03,.00,88.12%,89.75,89.52,W,90.04,W,,,20 JUL 20,220,.13,Z,.14,X,SPY200720P220,.12,Q,-.04,2,1.26%,98.74%,2.45%,.00,0,-.03,.02,2,200,.135,.00,63.11%,0,,
SPY200720C225,0, ,0,<empty>,94.24%,5.76%,11.07%,.01,0,-.05,.08,<empty>,0,.045,.00,81.63%,84.75,84.54,W,85.05,Z,,,20 JUL 20,225,.14,W,.15,P,SPY200720P225,.19,E,0,0,1.37%,98.63%,2.67%,.00,0,-.03,.02,0,41,.145,.00,59.92%,0,,
SPY200720C230,0, ,0,<empty>,94.43%,5.57%,10.73%,.01,0,-.07,.08,<empty>,0,.07,.00,75.56%,79.75,79.57,C,80.07,Z,,,20 JUL 20,230,.16,W,.17,P,SPY200720P230,.21,D,0,0,1.57%,98.43%,3.06%,.00,0,-.03,.02,0,155,.165,.00,57.22%,0,,
SPY200720C235,0, ,0,<empty>,94.45%,5.55%,10.72%,.02,0,-.14,.08,<empty>,0,.135,.00,70.28%,74.75,74.63,I,75.14,W,,,20 JUL 20,235,.19,W,.20,W,SPY200720P235,.19,Q,0,0,1.85%,98.15%,3.62%,.00,0,-.03,.02,0,99,.195,.00,54.82%,0,,
SPY200720C240,68.98,C,<empty>,20,94.57%,5.43%,10.52%,.02,0,-.12,.08,20,20,.16,.00,64.76%,69.75,69.65,I,70.17,X,,,20 JUL 20,240,.22,P,.23,X,SPY200720P240,.23,Q,0,0,2.16%,97.84%,4.21%,.00,0,-.04,.03,0,164,.225,.00,52.21%,0,,
SPY200720C245,0, ,0,<empty>,94.60%,5.40%,10.47%,.02,0,-.11,.08,<empty>,0,.195,.00,59.61%,64.75,64.69,I,65.20,X,,,20 JUL 20,245,.25,W,.26,W,SPY200720P245,.24,I,-.04,16,2.48%,97.52%,4.84%,.00,0,-.04,.03,16,144,.255,.00,49.46%,0,,
SPY200720C250,59.25,C,<empty>,20,95.26%,4.74%,9.23%,.02,0,-.08,.07,20,20,.08,.00,52.72%,59.75,59.66,Q,60.00,Q,,,20 JUL 20,250,.29,W,.30,W,SPY200720P250,.28,A,-.05,18,2.90%,97.10%,5.67%,.00,0,-.04,.04,18,"1,450",.295,.00,46.84%,0,,
SPY200720C255,0, ,0,<empty>,95.18%,4.82%,9.41%,.02,0,-.09,.07,<empty>,0,.13,.00,48.23%,54.75,54.71,Q,55.05,Q,,,20 JUL 20,255,.34,X,.35,Q,SPY200720P255,.39,M,0,0,3.44%,96.56%,6.72%,.00,0,-.05,.05,0,"1,142",.345,.00,44.28%,0,,
SPY200720C260,51.23,N,<empty>,15,94.85%,5.15%,10.06%,.03,0,-.08,.08,15,25,.21,.00,44.34%,49.75,49.79,W,50.13,Q,,,20 JUL 20,260,.41,W,.43,H,SPY200720P260,.40,C,-.08,2,4.19%,95.81%,8.21%,-.01,0,-.06,.05,2,555,.42,.00,41.96%,0,,
SPY200720C265,49.23,C,<empty>,1,94.28%,5.72%,11.20%,.04,0,-.08,.08,1,2,.31,.00,40.87%,44.75,44.89,Q,45.23,Q,,,20 JUL 20,265,.52,Z,.53,W,SPY200720P265,.48,N,-.19,7,5.23%,94.77%,10.24%,-.01,0,-.06,.07,7,568,.525,.00,39.81%,0,,
SPY200720C270,44.87,M,-1.05,2,93.24%,6.76%,13.23%,.05,0,-.08,.09,2,1,.455,.00,38.00%,39.75,40.04,Q,40.37,Q,,,20 JUL 20,270,.65,W,.67,X,SPY200720P270,.61,A,-.23,209,6.56%,93.44%,12.85%,-.01,0,-.08,.08,209,"1,062",.66,.00,37.64%,0,,
SPY200720C271,0, ,0,<empty>,92.97%,7.03%,13.76%,.06,0,-.08,.09,<empty>,0,.49,.00,37.48%,38.75,39.08,X,39.40,Q,,,20 JUL 20,271,.69,W,.71,X,SPY200720P271,.71,Z,-.21,126,6.93%,93.07%,13.57%,-.01,0,-.08,.08,126,66,.70,.00,37.31%,0,,
SPY200720C272,0, ,0,<empty>,92.63%,7.37%,14.43%,.06,0,-.08,.09,<empty>,0,.535,.00,37.07%,37.75,38.12,Q,38.45,Q,,,20 JUL 20,272,.73,P,.74,P,SPY200720P272,0, ,0,<empty>,7.27%,92.73%,14.23%,-.01,0,-.08,.09,<empty>,242,.735,.00,36.89%,0,,
SPY200720C273,0, ,0,<empty>,92.37%,7.63%,14.95%,.06,0,-.08,.10,<empty>,0,.565,.00,36.49%,36.75,37.14,I,37.49,Q,,,20 JUL 20,273,.77,P,.78,P,SPY200720P273,.79,P,-.46,120,7.65%,92.35%,14.97%,-.01,0,-.08,.09,120,175,.775,.00,36.51%,0,,
SPY200720C275,35.90,H,-1.13,10,91.56%,8.44%,16.52%,.07,0,-.09,.10,10,10,.665,.00,35.71%,34.75,35.26,Q,35.57,Q,,,20 JUL 20,275,.86,P,.87,Z,SPY200720P275,.82,C,-.10,27,8.48%,91.52%,16.60%,-.01,0,-.09,.10,27,842,.865,.01,35.77%,0,,
SPY200720C276,0, ,0,<empty>,91.14%,8.86%,17.35%,.07,0,-.09,.11,<empty>,0,.715,.00,35.29%,33.75,34.31,X,34.62,Q,,,20 JUL 20,276,.90,W,.92,W,SPY200720P276,.83,E,-.33,75,8.91%,91.09%,17.43%,-.01,0,-.09,.10,75,150,.91,.01,35.36%,0,,
SPY200720C277,0, ,0,<empty>,90.77%,9.23%,18.07%,.07,0,-.09,.11,<empty>,0,.755,.01,34.76%,32.75,33.36,X,33.65,Q,,,20 JUL 20,277,.96,W,.98,X,SPY200720P277,.96,C,-.40,12,9.43%,90.57%,18.46%,-.01,0,-.10,.11,12,106,.97,.01,35.06%,0,,
SPY200720C278,32.91,E,+2.21,3,90.23%,9.77%,19.12%,.08,0,-.09,.11,3,4,.82,.01,34.44%,31.75,32.43,Q,32.71,Q,,,20 JUL 20,278,1.02,W,1.04,W,SPY200720P278,1.05,I,-.20,1,9.96%,90.04%,19.50%,-.02,0,-.10,.11,1,153,1.03,.01,34.73%,0,,
SPY200720C279,31.93,A,<empty>,2,89.13%,10.87%,21.26%,.08,0,-.10,.12,2,0,.98,.01,34.88%,30.75,31.58,I,31.88,Q,,,20 JUL 20,279,1.08,Q,1.09,I,SPY200720P279,1.41,A,0,0,10.47%,89.53%,20.50%,-.02,0,-.10,.12,0,782,1.085,.01,34.32%,0,,
